TICKET,ITEM,IDPRODUCTO,NOMPRRODUCTO,FECHAVENTA,CANTIDAD,IDTAMAÑO,DESCTAMAÑO,PRECIO,COSTOUNITARIO,DESCTIPO,IDLOCAL,NOMLOCAL,DESCTIPOLOCAL,IDCIUDAD,NOMCIUDAD,TOTALVENTA,TOTALCOSTO,AÑO,MES
29289,1,S001,RAPTOR,02/07/2020,1,19N,19 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2020,07-JUL
29562,2,S001,RAPTOR,05/07/2020,1,23M,23 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2020,07-JUL
29911,1,S001,RAPTOR,09/07/2020,1,22M,22 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,07-JUL
33168,1,S001,RAPTOR,10/08/2020,1,20M,20 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2020,08-AGO
33885,1,S001,RAPTOR,14/08/2020,1,23M,23 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2020,08-AGO
34548,1,S001,RAPTOR,19/08/2020,1,27N,27 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,08-AGO
35137,1,S001,RAPTOR,24/08/2020,1,21M,21 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2020,08-AGO
35916,1,S001,RAPTOR,30/08/2020,1,25N,25 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,08-AGO
37872,1,S001,RAPTOR,17/09/2020,1,22M,22 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2020,09-SEP
39058,1,S001,RAPTOR,25/09/2020,1,30N,30 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,09-SEP
39443,1,S001,RAPTOR,29/09/2020,1,19M,19 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,09-SEP
39804,1,S001,RAPTOR,03/10/2020,1,25N,25 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,10-OCT
40899,1,S001,RAPTOR,13/10/2020,1,28M,28 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,10-OCT
41625,1,S001,RAPTOR,21/10/2020,1,18N,18 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2020,10-OCT
41777,1,S001,RAPTOR,22/10/2020,1,22N,22 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,10-OCT
42094,1,S001,RAPTOR,25/10/2020,1,19M,19 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,10-OCT
42425,1,S001,RAPTOR,30/10/2020,1,30N,30 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2020,10-OCT
42532,1,S001,RAPTOR,31/10/2020,1,28N,28 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2020,10-OCT
43658,1,S001,RAPTOR,11/11/2020,1,29M,29 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2020,11-NOV
44293,1,S001,RAPTOR,16/11/2020,1,28N,28 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,11-NOV
44515,1,S001,RAPTOR,17/11/2020,1,23N,23 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,11-NOV
45155,1,S001,RAPTOR,23/11/2020,1,27N,27 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,11-NOV
46365,1,S001,RAPTOR,02/12/2020,1,29N,29 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,12-DIC
48753,2,S001,RAPTOR,20/12/2020,1,24M,24 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,12-DIC
49140,1,S001,RAPTOR,24/12/2020,1,29N,29 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,12-DIC
49213,1,S001,RAPTOR,24/12/2020,1,26N,26 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2020,12-DIC
50389,1,S001,RAPTOR,04/01/2021,1,27N,27 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,01-ENE
58056,1,S001,RAPTOR,08/03/2021,1,27M,27 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,03-MAR
58078,1,S001,RAPTOR,08/03/2021,1,21N,21 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,03-MAR
58622,1,S001,RAPTOR,12/03/2021,1,29N,29 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,03-MAR
59083,2,S001,RAPTOR,15/03/2021,1,22M,22 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,03-MAR
59610,1,S001,RAPTOR,21/03/2021,1,26N,26 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,03-MAR
59750,1,S001,RAPTOR,22/03/2021,1,19N,19 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,03-MAR
62708,1,S001,RAPTOR,17/04/2021,1,23M,23 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,04-ABR
62946,1,S001,RAPTOR,19/04/2021,1,29N,29 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,04-ABR
63249,1,S001,RAPTOR,20/04/2021,1,19M,19 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,04-ABR
64348,1,S001,RAPTOR,30/04/2021,1,26M,26 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,04-ABR
65239,1,S001,RAPTOR,09/05/2021,1,18N,18 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,05-MAY
65534,1,S001,RAPTOR,11/05/2021,1,28M,28 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,05-MAY
65732,1,S001,RAPTOR,13/05/2021,1,25M,25 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,05-MAY
66658,1,S001,RAPTOR,22/05/2021,1,18N,18 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,05-MAY
67147,1,S001,RAPTOR,25/05/2021,1,27M,27 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,05-MAY
67552,1,S001,RAPTOR,29/05/2021,1,18N,18 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,05-MAY
67708,1,S001,RAPTOR,30/05/2021,1,18M,18 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,05-MAY
68403,2,S001,RAPTOR,06/06/2021,1,21M,21 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,06-JUN
68906,1,S001,RAPTOR,09/06/2021,1,18M,18 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,06-JUN
69676,1,S001,RAPTOR,16/06/2021,1,27N,27 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,06-JUN
69746,1,S001,RAPTOR,17/06/2021,1,30M,30 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,06-JUN
70215,1,S001,RAPTOR,21/06/2021,1,23M,23 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,06-JUN
70857,1,S001,RAPTOR,27/06/2021,1,28N,28 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,06-JUN
71336,1,S001,RAPTOR,01/07/2021,1,23M,23 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,07-JUL
72537,1,S001,RAPTOR,12/07/2021,1,29N,29 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,07-JUL
73760,1,S001,RAPTOR,20/07/2021,1,29M,29 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,07-JUL
74578,1,S001,RAPTOR,25/07/2021,1,20M,20 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,07-JUL
74636,2,S001,RAPTOR,26/07/2021,1,27M,27 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,07-JUL
75097,1,S001,RAPTOR,29/07/2021,1,18M,18 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,07-JUL
75337,1,S001,RAPTOR,31/07/2021,1,22M,22 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,07-JUL
77357,1,S001,RAPTOR,17/08/2021,1,23N,23 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,08-AGO
77540,1,S001,RAPTOR,19/08/2021,1,27M,27 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,08-AGO
78403,1,S001,RAPTOR,26/08/2021,1,22M,22 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,08-AGO
78972,1,S001,RAPTOR,30/08/2021,1,27M,27 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,08-AGO
79570,1,S001,RAPTOR,04/09/2021,1,25N,25 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,09-SEP
81144,1,S001,RAPTOR,19/09/2021,1,28M,28 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,09-SEP
83301,1,S001,RAPTOR,07/10/2021,1,22N,22 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,10-OCT
84922,1,S001,RAPTOR,24/10/2021,1,30N,30 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,10-OCT
85266,1,S001,RAPTOR,29/10/2021,1,25M,25 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,10-OCT
87209,1,S001,RAPTOR,19/11/2021,1,23M,23 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,11-NOV
87988,1,S001,RAPTOR,25/11/2021,1,21M,21 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,11-NOV
89128,1,S001,RAPTOR,05/12/2021,1,25M,25 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,12-DIC
89529,1,S001,RAPTOR,08/12/2021,1,18M,18 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA," $1,524.00 ", $434.00 ,2021,12-DIC
89854,1,S001,RAPTOR,13/12/2021,1,22N,22 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO," $1,524.00 ", $434.00 ,2021,12-DIC
98570,1,S001,RAPTOR,24/12/2021,1,20M,20 Y MEDIO," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,12-DIC
91578,1,S001,RAPTOR,26/12/2021,1,22N,22 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,12-DIC
92579,1,S001,RAPTOR,27/12/2021,1,24N,24 NORMAL," $1,524.00 ", $434.00 ,DEPORTIVO,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA," $1,524.00 ", $434.00 ,2021,12-DIC
10371,1,S001,RAPTOR,04/01/2020,1,21M,21 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,01-ENE
10851,1,S001,RAPTOR,09/01/2020,1,26M,26 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,01-ENE
10851,2,S001,RAPTOR,09/01/2020,1,29M,29 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,01-ENE
10910,1,S001,RAPTOR,09/01/2020,1,30M,30 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,01-ENE
11830,1,S001,RAPTOR,19/01/2020,1,19M,19 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,01-ENE
12038,2,S001,RAPTOR,22/01/2020,1,25M,25 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,01-ENE
12147,1,S001,RAPTOR,23/01/2020,1,30N,30 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,01-ENE
12720,1,S001,RAPTOR,29/01/2020,1,27N,27 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,01-ENE
13881,1,S001,RAPTOR,08/02/2020,1,28M,28 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,02-FEB
14641,1,S001,RAPTOR,16/02/2020,1,29N,29 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,18,LORETO,PREMIUM,PUE,PUEBLA," $1,799.00 ", $434.00 ,2020,02-FEB
14742,1,S001,RAPTOR,16/02/2020,1,23M,23 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,02-FEB
15065,1,S001,RAPTOR,21/02/2020,1,25M,25 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,02-FEB
15320,2,S001,RAPTOR,23/02/2020,1,23N,23 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,02-FEB
16568,1,S001,RAPTOR,03/03/2020,1,30M,30 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,18,LORETO,PREMIUM,PUE,PUEBLA," $1,799.00 ", $434.00 ,2020,03-MAR
17491,1,S001,RAPTOR,10/03/2020,1,18N,18 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,03-MAR
17670,1,S001,RAPTOR,11/03/2020,1,22M,22 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,03-MAR
17776,1,S001,RAPTOR,12/03/2020,1,23N,23 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,03-MAR
17811,1,S001,RAPTOR,12/03/2020,1,22M,22 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,03-MAR
17845,1,S001,RAPTOR,12/03/2020,1,19M,19 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,03-MAR
17985,1,S001,RAPTOR,13/03/2020,1,24M,24 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,03-MAR
18513,1,S001,RAPTOR,18/03/2020,1,21N,21 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,03-MAR
20203,1,S001,RAPTOR,03/04/2020,1,21M,21 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,04-ABR
23091,1,S001,RAPTOR,05/05/2020,1,30N,30 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,05-MAY
23798,1,S001,RAPTOR,10/05/2020,1,25M,25 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,05-MAY
24235,1,S001,RAPTOR,14/05/2020,1,25M,25 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,18,LORETO,PREMIUM,PUE,PUEBLA," $1,799.00 ", $434.00 ,2020,05-MAY
24354,1,S001,RAPTOR,15/05/2020,1,28N,28 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,05-MAY
24747,1,S001,RAPTOR,20/05/2020,1,29M,29 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,05-MAY
24771,1,S001,RAPTOR,21/05/2020,1,26N,26 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,05-MAY
25125,1,S001,RAPTOR,24/05/2020,1,29M,29 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,05-MAY
25496,1,S001,RAPTOR,29/05/2020,1,23N,23 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,05-MAY
27362,1,S001,RAPTOR,12/06/2020,1,20M,20 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,06-JUN
28775,1,S001,RAPTOR,26/06/2020,1,21M,21 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,06-JUN
28786,2,S001,RAPTOR,26/06/2020,1,30M,30 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,06-JUN
29641,1,S001,RAPTOR,07/07/2020,1,19N,19 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,07-JUL
30202,1,S001,RAPTOR,12/07/2020,1,28N,28 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,18,LORETO,PREMIUM,PUE,PUEBLA," $1,799.00 ", $434.00 ,2020,07-JUL
30260,1,S001,RAPTOR,12/07/2020,1,25M,25 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,07-JUL
31323,1,S001,RAPTOR,23/07/2020,1,24N,24 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,07-JUL
32705,1,S001,RAPTOR,07/08/2020,1,26M,26 Y MEDIO," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,08-AGO
33082,1,S001,RAPTOR,10/08/2020,1,19N,19 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,08-AGO
33395,1,S001,RAPTOR,11/08/2020,1,27N,27 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,13,ANDARES,PREMIUM,GDL,GUADALAJARA," $1,799.00 ", $434.00 ,2020,08-AGO
34049,1,S001,RAPTOR,15/08/2020,1,30N,30 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO," $1,799.00 ", $434.00 ,2020,08-AGO
34327,1,S001,RAPTOR,18/08/2020,1,21N,21 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,08-AGO
34445,2,S001,RAPTOR,18/08/2020,1,25N,25 NORMAL," $1,799.00 ", $434.00 ,DEPORTIVO,3,ESFERA,PREMIUM,MTY,MONTERREY," $1,799.00 ", $434.00 ,2020,08-AGO
