ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_unitario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
81668,23/09/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,28M,1,CONFORT MILAN,28 Y MEDIO,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
81671,23/09/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1272.00,1,D001,27M,1,SPLEND MARNA,27 Y MEDIO,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
81672,23/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1999.00,1,S003,30N,1,ULTRA-ALIVE,30 NORMAL,1999.00,1999.00,1999.00,388.00,388.00,1611.00, S ,DEPORTIVO
81677,23/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1830.00,1,D004,23M,1,PANAMA,23 Y MEDIO,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
81681,24/09/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1591.00,1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
81694,24/09/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1479.00,1,C003,30N,1,CONFORT NEW YORK,30 NORMAL,1479.00,1479.00,1479.00,396.00,396.00,1083.00, C ,CABALLERO
81708,24/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2033.00,1,D005,23M,1,SERENA STORM,23 Y MEDIO,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
81711,24/09/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1862.00,1,S002,23N,1,CITUAN,23 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
81720,24/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1272.00,1,D001,24M,1,SPLEND MARNA,24 Y MEDIO,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
81721,24/09/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1459.00,1,D002,23N,1,TANGERINE,23 NORMAL,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
81723,24/09/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1048.00,1,C004,18M,1,MIRIDIA,18 Y MEDIO,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
81725,25/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,18M,1,REFLEXION EDGE,18 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
81726,25/09/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1585.00,1,D005,27M,1,SERENA STORM,27 Y MEDIO,1585.00,1585.00,1585.00,459.00,459.00,1126.00, D ,DAMA
81732,25/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1678.00,1,D002,26M,1,TANGERINE,26 Y MEDIO,1678.00,1678.00,1678.00,386.00,386.00,1292.00, D ,DAMA
81744,25/09/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,947.00,1,D007,22M,1,REFLEXION EDGE,22 Y MEDIO,947.00,947.00,947.00,387.00,387.00,560.00, D ,DAMA
81745,25/09/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2102.00,1,C002,24N,1,CONFORT MILAN,24 NORMAL,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
81766,25/09/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1054.00,1,D003,25N,1,MERLE POINT,25 NORMAL,1054.00,1054.00,1054.00,442.00,442.00,612.00, D ,DAMA
81785,25/09/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,4576.00,1,U002,25M,4,MINIMAL ECHO,25 Y MEDIO,1144.00,1144.00,4576.00,460.00,1840.00,2736.00, U ,UNISEX
81786,25/09/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,959.00,1,D003,27N,1,MERLE POINT,27 NORMAL,1054.00,959.00,959.00,442.00,442.00,517.00, D ,DAMA
81787,25/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1830.00,1,D004,22N,1,PANAMA,22 NORMAL,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
81791,25/09/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1479.00,1,C003,30M,1,CONFORT NEW YORK,30 Y MEDIO,1479.00,1479.00,1479.00,396.00,396.00,1083.00, C ,CABALLERO
81814,25/09/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1479.00,1,C003,23N,1,CONFORT NEW YORK,23 NORMAL,1479.00,1479.00,1479.00,396.00,396.00,1083.00, C ,CABALLERO
81825,25/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1475.00,1,S001,23M,1,RAPTOR,23 Y MEDIO,1621.00,1475.00,1475.00,434.00,434.00,1041.00, S ,DEPORTIVO
81870,25/09/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,900.00,1,U001,18N,1,RELAX UNIVERSE,18 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
81872,25/09/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1048.00,1,C004,30M,1,MIRIDIA,30 Y MEDIO,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
81889,25/09/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,18N,1,CONFORT MILAN,18 NORMAL,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
81906,25/09/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1862.00,1,S002,22N,1,CITUAN,22 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
81912,25/09/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1583.00,1,S002,21N,1,CITUAN,21 NORMAL,1583.00,1583.00,1583.00,394.00,394.00,1189.00, S ,DEPORTIVO
81917,26/09/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,21M,1,RAPTOR,21 Y MEDIO,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
81921,26/09/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1440.00,1,D006,20N,1,COLORFUL SPRING,20 NORMAL,1440.00,1440.00,1440.00,380.00,380.00,1060.00, D ,DAMA
81930,26/09/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1261.00,1,D002,22N,1,TANGERINE,22 NORMAL,1328.00,1261.00,1261.00,386.00,386.00,875.00, D ,DAMA
81940,26/09/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,3204.00,1,U001,24M,4,RELAX UNIVERSE,24 Y MEDIO,801.00,801.00,3204.00,424.00,1696.00,1508.00, U ,UNISEX
81950,26/09/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1333.00,1,D006,28N,1,COLORFUL SPRING,28 NORMAL,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
81973,26/09/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,20M,1,REFLEXION EDGE,20 Y MEDIO,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
81987,26/09/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1153.00,1,C004,23N,1,MIRIDIA,23 NORMAL,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
81988,26/09/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1865.00,1,D005,18M,1,SERENA STORM,18 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
82007,26/09/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1048.00,1,C004,22N,1,MIRIDIA,22 NORMAL,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
82045,26/09/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1591.00,1,D004,23N,1,PANAMA,23 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
82050,26/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1357.00,1,D003,26N,1,MERLE POINT,26 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
82053,27/09/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1069.00,1,U002,25N,1,MINIMAL ECHO,25 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
82054,27/09/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2033.00,1,D005,24M,1,SERENA STORM,24 Y MEDIO,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
82109,27/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1511.00,1,D004,25N,1,PANAMA,25 NORMAL,1591.00,1511.00,1511.00,421.00,421.00,1090.00, D ,DAMA
82123,27/09/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1064.00,1,D007,23N,1,REFLEXION EDGE,23 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82147,27/09/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,2958.00,2,D004,26M,1,PANAMA,26 Y MEDIO,1830.00,1830.00,1830.00,421.00,421.00,1409.00, D ,DAMA
82147,27/09/2021,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,2958.00,1,D007,26M,1,REFLEXION EDGE,26 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
82158,27/09/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1862.00,1,S002,25N,1,CITUAN,25 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
82170,27/09/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1591.00,1,D004,27N,1,PANAMA,27 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
82187,27/09/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1799.00,1,S001,29M,1,RAPTOR,29 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
82190,28/09/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,941.00,1,U002,20M,1,MINIMAL ECHO,20 Y MEDIO,941.00,941.00,941.00,460.00,460.00,481.00, U ,UNISEX
82193,28/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1844.00,1,C002,28M,1,CONFORT MILAN,28 Y MEDIO,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
82198,28/09/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1069.00,1,U002,19M,1,MINIMAL ECHO,19 Y MEDIO,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
82203,28/09/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1148.00,1,D001,18N,1,SPLEND MARNA,18 NORMAL,1196.00,1148.00,1148.00,397.00,397.00,751.00, D ,DAMA
82208,28/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1799.00,1,S001,25M,1,RAPTOR,25 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
82227,28/09/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1440.00,1,D006,26N,1,COLORFUL SPRING,26 NORMAL,1440.00,1440.00,1440.00,380.00,380.00,1060.00, D ,DAMA
82232,28/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,18N,1,REFLEXION EDGE,18 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82234,28/09/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1064.00,1,D007,21M,1,REFLEXION EDGE,21 Y MEDIO,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82239,28/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1333.00,1,D006,23N,1,COLORFUL SPRING,23 NORMAL,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
82253,29/09/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1279.00,1,D006,26M,1,COLORFUL SPRING,26 Y MEDIO,1333.00,1279.00,1279.00,380.00,380.00,899.00, D ,DAMA
82256,29/09/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1479.00,1,C003,23M,1,CONFORT NEW YORK,23 Y MEDIO,1479.00,1479.00,1479.00,396.00,396.00,1083.00, C ,CABALLERO
82274,29/09/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,983.00,1,U002,28N,1,MINIMAL ECHO,28 NORMAL,1069.00,983.00,983.00,460.00,460.00,523.00, U ,UNISEX
82277,29/09/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1681.00,1,C003,18N,1,CONFORT NEW YORK,18 NORMAL,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
82279,29/09/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,4377.00,1,D002,27N,3,TANGERINE,27 NORMAL,1459.00,1459.00,4377.00,386.00,1158.00,3219.00, D ,DAMA
82289,29/09/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1128.00,1,D007,20M,1,REFLEXION EDGE,20 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
82291,29/09/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,6724.00,1,C003,27M,4,CONFORT NEW YORK,27 Y MEDIO,1681.00,1681.00,6724.00,396.00,1584.00,5140.00, C ,CABALLERO
82302,30/09/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1333.00,1,D006,27M,1,COLORFUL SPRING,27 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
82314,30/09/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1591.00,1,D004,22M,1,PANAMA,22 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
82353,30/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1665.00,1,D004,27M,1,PANAMA,27 Y MEDIO,1830.00,1665.00,1665.00,421.00,421.00,1244.00, D ,DAMA
82367,30/09/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1479.00,1,C003,30N,1,CONFORT NEW YORK,30 NORMAL,1479.00,1479.00,1479.00,396.00,396.00,1083.00, C ,CABALLERO
82382,30/09/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1048.00,1,C004,24N,1,MIRIDIA,24 NORMAL,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
82388,30/09/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1948.00,1,S002,30N,1,CITUAN,30 NORMAL,2030.00,1948.00,1948.00,394.00,394.00,1554.00, S ,DEPORTIVO
82402,30/09/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2030.00,1,S002,26N,1,CITUAN,26 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
82411,30/09/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1357.00,1,D003,25N,1,MERLE POINT,25 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
82431,30/09/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,25M,1,COMFORT VERONA,25 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
82433,30/09/2021,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1448.00,1,D004,23N,1,PANAMA,23 NORMAL,1448.00,1448.00,1448.00,421.00,421.00,1027.00, D ,DAMA
82440,01/10/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1865.00,1,D005,18N,1,SERENA STORM,18 NORMAL,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
82458,01/10/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1583.00,1,S002,26N,1,CITUAN,26 NORMAL,1583.00,1583.00,1583.00,394.00,394.00,1189.00, S ,DEPORTIVO
82471,01/10/2021,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1999.00,1,S003,24M,1,ULTRA-ALIVE,24 Y MEDIO,1999.00,1999.00,1999.00,388.00,388.00,1611.00, S ,DEPORTIVO
82482,01/10/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1583.00,1,S002,23N,1,CITUAN,23 NORMAL,1583.00,1583.00,1583.00,394.00,394.00,1189.00, S ,DEPORTIVO
82490,01/10/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,19N,1,COMFORT VERONA,19 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
82509,01/10/2021,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1179.00,1,C001,18M,1,COMFORT VERONA,18 Y MEDIO,1296.00,1179.00,1179.00,393.00,393.00,786.00, C ,CABALLERO
82511,01/10/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1054.00,1,D003,25M,1,MERLE POINT,25 Y MEDIO,1054.00,1054.00,1054.00,442.00,442.00,612.00, D ,DAMA
82514,01/10/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1272.00,1,D001,23N,1,SPLEND MARNA,23 NORMAL,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
82515,01/10/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2030.00,1,S002,25N,1,CITUAN,25 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
82519,01/10/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1064.00,1,D007,18N,1,REFLEXION EDGE,18 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82547,01/10/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1507.00,1,C001,21N,1,COMFORT VERONA,21 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
82570,01/10/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,22N,1,REFLEXION EDGE,22 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82587,01/10/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1328.00,1,D002,18M,1,TANGERINE,18 Y MEDIO,1328.00,1328.00,1328.00,386.00,386.00,942.00, D ,DAMA
82605,01/10/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1862.00,1,S002,19M,1,CITUAN,19 Y MEDIO,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
82624,01/10/2021,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1865.00,1,D005,18M,1,SERENA STORM,18 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
82672,01/10/2021,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1865.00,1,D005,26N,1,SERENA STORM,26 NORMAL,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
82683,02/10/2021,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,26N,1,REFLEXION EDGE,26 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82684,02/10/2021,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1696.00,1,C002,29M,1,CONFORT MILAN,29 Y MEDIO,1844.00,1696.00,1696.00,420.00,420.00,1276.00, C ,CABALLERO
82691,02/10/2021,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1459.00,1,D002,22M,1,TANGERINE,22 Y MEDIO,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
82696,02/10/2021,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1064.00,1,D007,25M,1,REFLEXION EDGE,25 Y MEDIO,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
82700,02/10/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1357.00,1,D003,19N,1,MERLE POINT,19 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
82704,02/10/2021,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1151.00,1,D003,18M,1,MERLE POINT,18 Y MEDIO,1212.00,1151.00,1151.00,442.00,442.00,709.00, D ,DAMA
82705,02/10/2021,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1311.00,1,C001,23N,1,COMFORT VERONA,23 NORMAL,1311.00,1311.00,1311.00,393.00,393.00,918.00, C ,CABALLERO
82710,02/10/2021,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1678.00,1,D002,27M,1,TANGERINE,27 Y MEDIO,1678.00,1678.00,1678.00,386.00,386.00,1292.00, D ,DAMA
82719,02/10/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1865.00,1,D005,26N,1,SERENA STORM,26 NORMAL,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
82720,03/10/2021,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1799.00,1,S001,27M,1,RAPTOR,27 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
82728,03/10/2021,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1196.00,1,D001,18M,1,SPLEND MARNA,18 Y MEDIO,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
82746,03/10/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2030.00,1,S002,21N,1,CITUAN,21 NORMAL,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
82750,03/10/2021,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1333.00,1,D006,18M,1,COLORFUL SPRING,18 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
82756,03/10/2021,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2033.00,1,D005,27N,1,SERENA STORM,27 NORMAL,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
82804,03/10/2021,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1800.00,1,U001,23M,2,RELAX UNIVERSE,23 Y MEDIO,900.00,900.00,1800.00,424.00,848.00,952.00, U ,UNISEX
82816,03/10/2021,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,801.00,1,U001,24N,1,RELAX UNIVERSE,24 NORMAL,801.00,801.00,801.00,424.00,424.00,377.00, U ,UNISEX
